+---------+----------------------------------------------------------------------------------------------------+------------+-----------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE   | NAME                                                                                               | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                                                            |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a5bc14f-45c1-49af-ac86-995fc48b9c58.root   | 2.853 GB   | 0e303f46  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a5bc14f-45c1-49af-ac86-995fc48b9c58.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a5bc14f-45c1-49af-ac86-995fc48b9c58.root   | 2.853 GB   | 0e303f46  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a5bc14f-45c1-49af-ac86-995fc48b9c58.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a691cd5-3b41-4142-981f-9b5f854704a7.root   | 3.938 GB   | f16a8b54  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a691cd5-3b41-4142-981f-9b5f854704a7.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a691cd5-3b41-4142-981f-9b5f854704a7.root   | 3.938 GB   | f16a8b54  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0a691cd5-3b41-4142-981f-9b5f854704a7.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0ad79627-ad75-4228-bf8a-25ace922b40f.root   | 2.386 GB   | 8e14344e  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0ad79627-ad75-4228-bf8a-25ace922b40f.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0ad79627-ad75-4228-bf8a-25ace922b40f.root   | 2.386 GB   | 8e14344e  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0ad79627-ad75-4228-bf8a-25ace922b40f.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0b54062e-a999-4729-b54c-455a513a408d.root   | 3.595 GB   | e39585f4  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0b54062e-a999-4729-b54c-455a513a408d.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0b54062e-a999-4729-b54c-455a513a408d.root   | 3.595 GB   | e39585f4  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0b54062e-a999-4729-b54c-455a513a408d.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0bdf532f-a1b1-4d85-80bd-64a2a90ceec2.root   | 3.912 GB   | c62caef3  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0bdf532f-a1b1-4d85-80bd-64a2a90ceec2.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0bdf532f-a1b1-4d85-80bd-64a2a90ceec2.root   | 3.912 GB   | c62caef3  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0bdf532f-a1b1-4d85-80bd-64a2a90ceec2.root                  |
